20043650,0,931.603841,1680357514
15976872,3,18.89028,1680422549
33539631,0,884.654951,1680431259
29417420,2,66.389441,1680437493
13043648,1,677.908961,1680463532
21422886,2,206.384092,1680585254
17902281,2,368.303957,1680604681
25403333,3,96.213638,1680612287
8685182,1,235.238684,1680669754
21072755,2,919.582551,1680689780
14430477,3,955.551325,1680700761
38938674,3,234.805868,1680710616
29841043,2,843.155551,1680756453
27262762,2,548.724287,1680775663
38924388,2,627.098631,1680829583
22587020,3,415.07706,1680832997
34334222,1,443.502708,1680944333
31173580,1,627.873268,1681031211
3194683,2,378.253218,1681049509
1617814,2,74.746468,1681057855
4654484,1,871.134722,1681167206
26620869,0,314.893868,1681169113
23112706,0,532.674337,1681264338
22439469,0,710.281082,1681326029
4737570,1,587.931656,1681344771
17364466,1,534.111346,1681364384
37149126,3,892.543612,1681365940
1545197,1,716.67837,1681453779
16742054,0,505.576955,1681454487
14497875,2,147.830402,1681460607
23074833,1,958.494225,1681480105
32588017,0,300.055735,1681506398
14190186,1,787.862597,1681568243
26016668,1,52.204955,1681577652
4935815,3,777.627139,1681634482
22562804,1,140.635895,1681695483
25274917,1,862.163442,1681870811
20273844,1,997.618439,1681915358
4479462,0,95.853641,1681924303
38574055,3,505.915629,1681968788
870068,3,607.435394,1681976079
15958410,1,300.556119,1681985093
9272967,1,184.492504,1681989671
31408834,0,358.774681,1682000823
35082334,2,972.752051,1682154018
21072765,1,758.132581,1682192999
4047385,3,834.495916,1682227370
32434432,3,624.756474,1682260761
7926758,0,973.766382,1682274252
30724573,1,416.990981,1682308474
21892673,0,734.241761,1682354041
32405003,2,212.383873,1682408827
22280633,2,569.415104,1682504548
10821624,1,607.046519,1682519948
35558343,2,659.241639,1682524998
22883869,0,151.307698,1682587622
32029645,0,374.616684,1682589026
13387547,0,158.947195,1682617545
31143225,1,820.517443,1682634033
22203017,2,537.412296,1682664253
26058361,3,311.07556,1682830272
21066554,1,85.057614,1683050599
26322695,1,711.483001,1683053348
23368247,2,643.841724,1683125669
15232790,0,905.67198,1683217860
6773733,0,91.095538,1683219694
25265123,2,932.804895,1683220599
9794214,3,660.889967,1683292196
289079,1,615.425744,1683304349
33587995,0,966.628427,1683312224
15002379,2,128.926021,1683321960
13110817,3,976.949079,1683398924
26109606,3,752.337147,1683511826
36464722,3,333.432469,1683522328
14240976,1,232.994728,1683686383
29318676,3,428.357271,1683739144
23865270,2,328.606003,1683775959
13350997,0,72.866647,1683902979
32305529,1,715.361503,1683944477
38229746,2,729.277528,1684152154
26380136,0,537.311969,1684221007
11813578,3,473.184849,1684345607
9558198,2,727.464634,1684361531
32486217,3,569.895432,1684405602
38035174,1,744.322186,1684406360
34163847,1,363.520151,1684487613
9667557,2,178.067479,1684535718
23502538,3,212.987342,1684549258
18275930,2,249.634619,1684575792
14646862,1,449.823649,1684685443
13561505,0,911.974922,1684690966
10351729,1,964.190951,1684755894
22689713,3,646.977261,1684930462
2805932,3,994.949101,1684981356
15926583,3,878.303164,1685065155
21097456,2,718.577203,1685130435
28997937,0,16.144642,1685177036
28050108,1,179.033086,1685178114
13830329,3,173.803402,1685194091
93951,0,425.372036,1685201479
4754732,2,244.864349,1685281903
37073177,3,91.474807,1685293858
27479131,2,921.952436,1685329530
19046720,1,53.456617,1685360429
4103976,2,417.912794,1685370305
22508152,2,611.585137,1685410500
6637225,1,966.033303,1685438205
5798428,3,432.337562,1685496482
15209069,3,587.466718,1685504637
358159,0,822.026599,1685550698
35595068,0,814.332938,1685554651
31693277,1,415.794932,1685555672
33937289,0,99.364197,1685616443
36697190,1,331.131507,1685665270
14138298,3,977.195199,1685669669
661888,0,694.243096,1685671717
17577743,2,105.063109,1685747372
29844486,3,32.956458,1685761128
8688624,3,780.977491,1685799225
27705911,2,520.051326,1685819563
26081835,0,29.933411,1685847614
1542843,2,57.213905,1685931448
15695034,3,399.245786,1685943188
12468957,3,733.990934,1686007452
30221486,3,732.895483,1686007981
10345170,0,306.557795,1686013582
27861729,2,236.721509,1686040478
24957572,3,813.715535,1686045394
27735418,0,320.441388,1686055653
7253090,1,484.985241,1686157599
32990023,3,283.964834,1686182128
16674815,3,963.960158,1686206545
5396614,1,641.575754,1686219162
32362442,1,112.541268,1686256384
1185420,1,262.485811,1686275040
19274272,1,648.216945,1686346008
6799766,2,350.186167,1686367316
29676541,3,747.340712,1686449141
34333710,1,381.025969,1686484953
38798831,3,587.105523,1686521670
16900189,2,703.959394,1686571001
4792897,3,731.527323,1686601190
5850238,0,927.334296,1686694964
1701715,0,756.643827,1686711103
6417593,3,565.641972,1686813636
27773142,2,709.791838,1686881767
36480876,0,562.972725,1686931306
14375918,3,766.268773,1686948105
28095398,0,679.903623,1687078865
15269065,0,167.865966,1687150641
34171250,1,408.174583,1687168731
35448276,1,664.246145,1687186412
12879027,0,306.40444,1687202877
34606659,1,67.713715,1687255252
13374203,1,272.496436,1687258167
42463878,1,395.673958,1687309655
21659021,0,691.38771,1687333546
16660278,2,203.231851,1687444879
35937415,1,13.878932,1687454936
35878091,2,462.302301,1687466131
22560590,0,15.776602,1687483020
36762255,0,102.004852,1687513890
40163525,1,112.996344,1687563499
11807727,3,447.020194,1687565609
42258427,3,207.789096,1687636393
5982434,1,496.090255,1687693373
21389949,3,5.888648,1687724896
2973947,2,123.800638,1687743196
25967780,1,140.793296,1687838596
36001103,3,5.70245,1687932469
23038048,2,440.017914,1687952280
12577231,3,901.908106,1687982733
25761519,1,740.09748,1687988484
39251349,0,600.659109,1688039646
4565818,3,933.742168,1688042563
12218304,1,827.520301,1688075839
10134528,3,919.44333,1688077808
29507114,1,819.741846,1688102276
2140989,0,857.359414,1688133027
31712370,2,890.486484,1688158784
32094942,1,244.266223,1688218717
13469103,1,276.080909,1688256792
32310044,0,323.209274,1688261425
32430733,1,543.816456,1688299077
30077811,0,133.197951,1688341341
20421442,2,117.270198,1688489494
32381919,1,15.041789,1688540495
21605030,1,759.767291,1688560348
1195288,1,232.023976,1688602100
14998728,2,637.999717,1688609425
20907064,0,378.871283,1688643107
15282412,1,279.533159,1688687022
19906750,3,125.611528,1688719838
14783187,1,389.201264,1688758895
36205324,3,570.257301,1688902993
10307587,0,944.387189,1688970870
131417,2,404.518064,1689002018
23975844,1,624.46236,1689081826
10369322,1,39.375101,1689086344
21592574,0,457.392407,1689089666
9803451,3,159.441737,1689130164
26158013,2,76.942018,1689232893
11334321,0,496.768726,1689239319
5748683,0,712.972533,1689385546
723009,3,524.692953,1689409304
16981192,3,706.936652,1689419538
36634181,3,773.653777,1689489052
21461311,0,980.312154,1689521876
25879100,1,640.037642,1689581748
28070253,3,369.315351,1689657580
4105588,2,368.369361,1689674956
13568259,0,756.945445,1689686864
7156345,2,724.61484,1689702867
14298735,3,224.97812,1689713188
25243199,3,441.998984,1689715641
24141644,2,613.605302,1689717135
29287051,3,601.384127,1689719864
9143647,0,834.342597,1689723155
9287403,2,896.915815,1689757009
27872788,2,917.644694,1689769814
11919378,0,479.638837,1689774396
1078801,3,375.8012,1689814116
23057271,1,788.108724,1689886373
20814168,1,614.780568,1689914925
15412178,2,415.820512,1689969651
25329635,1,258.459841,1689999955
31930090,0,555.281985,1690032776
2609820,2,227.501825,1690043242
4070883,1,315.4164,1690064732
5761437,3,699.447621,1690076898
42067420,2,413.061179,1690101153
40141017,3,731.623554,1690135928
16894156,2,199.924347,1690205031
11206916,2,441.665988,1690302504
7656348,3,549.445759,1690310496
1475264,3,373.591458,1690322469
38701947,0,836.25766,1690424921
28689187,3,218.749517,1690448623
22075058,3,300.114126,1690472150
7185300,0,789.349941,1690505716
37098041,3,872.427902,1690531122
9184795,1,149.307225,1690556185
1410727,2,9.997357,1690557993
