1746560847787,1000,1001,73134520
1746560847788,1000,1001,1940
1746560847788,1000,1001,2419091
1746560847788,1000,1001,43672280
1746560847809,1005,1001,22734038
1746560847809,1024,1014,3864886
1746560847810,1000,1001,104312
1746560847810,1000,1001,1801
1746560847810,1000,1001,18449
1746560847810,1000,1001,2636375
1746560847810,1000,1001,827906
1746560847810,1000,1012,18818904
1746560847810,1005,1001,7192569
1746560847810,1015,1001,5591086
1746560847810,1018,1001,88368
1746560847810,1018,1010,65611
1746560847811,1000,1001,125
1746560847811,1000,1001,4834430
1746560847811,1000,1001,577
1746560847811,1000,1013,105193
1746560847811,1003,1001,2701
1746560847811,1004,1001,1392
1746560847811,1010,1000,421341
1746560847811,1011,1001,629319
1746560847811,1015,1001,218
1746560847811,1024,1005,115152
1746560847812,1000,1000,231158
1746560847812,1000,1001,4104577
1746560847812,1000,1001,44448264
1746560847812,1002,1001,7438
1746560847812,1003,1001,46252
1746560847812,1017,1001,2144
1746560847813,1000,1001,188580
1746560847813,1000,1001,4469364
1746560847813,1000,1001,5533538
1746560847813,1000,1001,6897856
1746560847813,1000,1001,792441
1746560847813,1000,1004,642
1746560847813,1006,1001,458539
1746560847813,1008,1013,21559476
1746560847813,1015,1001,39751176
1746560847813,1026,1001,1004163
1746560847814,1000,1001,13583534
1746560847814,1000,1001,14722
1746560847814,1000,1001,360590
1746560847814,1000,1001,45872
1746560847814,1000,1001,787
1746560847814,1000,1001,9232497
1746560847814,1000,1009,809
1746560847814,1005,1001,4237089
1746560847814,1017,1001,40670200
1746560847814,1025,1001,6876
1746560847815,1000,1003,48775412
1746560847815,1000,1005,1439
1746560847815,1001,1001,1415166
1746560847815,1003,1001,209
1746560847815,1004,1001,9699
1746560847815,1007,1005,4202378
1746560847815,1010,1001,446852
1746560847815,1017,1001,72081744
1746560847815,1020,1001,3659
1746560847815,1027,1001,47000908
1746560847816,1000,1000,2615
1746560847816,1000,1001,228
1746560847816,1000,1001,520099
1746560847816,1000,1011,72957
1746560847816,1002,1001,316209
1746560847816,1003,1009,23149876
1746560847816,1008,1006,15391
1746560847816,1009,1007,204677
1746560847816,1022,1001,30731728
1746560847816,1027,1001,9166
1746560847817,1000,1001,13822872
1746560847817,1011,1001,17356
1746560847817,1012,1001,126
1746560847817,1015,1001,684259
1746560847817,1017,1001,538
1746560847817,1018,1001,106467
1746560847818,1000,1001,123
1746560847818,1000,1001,19283
1746560847818,1000,1001,648
1746560847818,1000,1001,92423240
1746560847818,1000,1001,9476716
1746560847818,1000,1004,404187
1746560847818,1001,1003,83587
1746560847818,1014,1008,303254
1746560847818,1019,1001,4020
1746560847818,1028,1001,16014
1746560847819,1000,1001,21747150
1746560847819,1000,1001,599
1746560847819,1000,1001,6869
1746560847819,1000,1001,6961
1746560847819,1000,1003,3114318
1746560847819,1007,1001,32016894
1746560847819,1016,1001,3343
1746560847819,1021,1001,2612
1746560847819,1028,1001,1303
1746560847819,1030,1001,37832176
1746560847820,1000,1000,378303
1746560847820,1000,1001,18916
1746560847820,1000,1001,82650
1746560847820,1000,1011,4776692
1746560847820,1000,1012,145683
1746560847820,1005,1001,11663
1746560847820,1025,1001,798
1746560847820,1027,1001,1103
1746560847820,1028,1001,292
1746560847820,1028,1001,6069309
1746560847821,1000,1001,98901
1746560848088,1110,1001,305
1746560848088,1152,1001,72921
1746560848088,1163,1001,258677
1746560848088,1164,1021,277
1746560848088,1177,1022,7676
1746560848088,1178,1018,127
1746560848089,1083,1001,863673
1746560848089,1100,1001,52077
1746560848089,1100,1032,59561
1746560848089,1100,1044,34145676
1746560848089,1116,1001,22356
1746560848089,1138,1001,6975686
1746560848089,1151,1001,4695
1746560848093,1134,1001,233
1746560848094,1100,1001,11345855
1746560848094,1100,1001,1166940
1746560848094,1100,1001,1809549
1746560848094,1100,1001,853633
1746560848094,1100,1004,115
1746560848094,1130,1001,409
1746560848094,1150,1001,3896
1746560848094,1151,1001,7827
1746560848094,1189,1001,59691
1746560848094,1194,1001,10000
1746560848095,1100,1001,12779
1746560848095,1100,1001,5309
1746560848095,1100,1001,53580
1746560848095,1100,1060,471
1746560848095,1106,1001,243577
1746560848095,1114,1001,9982
1746560848095,1138,1001,4678
1746560848095,1139,1010,3111334
1746560848095,1142,1001,350230
1746560848095,1192,1001,606
1746560848096,1100,1001,1235239
1746560848096,1100,1001,2590
1746560848096,1100,1001,411245
1746560848096,1100,1023,6159
1746560848096,1100,1037,396502
1746560848096,1105,1001,48043
1746560848096,1155,1001,3640
1746560848096,1178,1001,5061464
1746560848096,1186,1001,1506
1746560848096,1192,1001,281
1746560848097,1091,1001,20426
1746560848097,1100,1001,206726
1746560848097,1100,1001,234
1746560848097,1100,1046,37547
1746560848097,1103,1001,20085
1746560848105,1123,1001,15365133
1746560848105,1145,1001,1228253
1746560848105,1164,1001,3072188
1746560848105,1172,1062,1055080
1746560848105,1186,1001,2072
1746560848105,1187,1001,2881
1746560848105,1189,1001,120913
